MSHA ID,Year,Mine_Name,Mine_State,Mine_County,Mine_Status,Mine_Type,Company_Type,Operation_Type,Operating_Company,Operating_Company_Address,Union_Code,Coal_Supply_Region,Production_(short_tons),Average_Employees,Labor_Hours,log_production
4405217,2015,No 1 Strip,Virginia,Wise,Permanently abandoned,Surface,Independent Producer Operator,Mine only,Humphreys Enterprises Inc,"P.O. Box 668, Norton, VA 24273",,Appalachia Central,3738,13,3815,8.22630598802
4406045,2015,No 5 Strip,Virginia,Wise,"Active, men working, not producing",Surface,Independent Producer Operator,Mine only,Humphreys Enterprises Inc,"6999 Polk Road, Norton, VA 24273",,Appalachia Central,38121,13,19939,10.5485205904
4406084,2015,No 27 Strip,Virginia,Wise,Active,Surface,Independent Producer Operator,Mine only,"Humphreys Enterprises, Inc.","P.O. Box 668, Norton, VA 24273",,Appalachia Central,290547,26,53560,12.5795206322
4406544,2015,Sawmill Hollow #1,Virginia,Wise,Active,Surface,Independent Producer Operator,Mine only,A & G Coal Corporation,"302 South Jefferson Street, Roanoke, VA 24011",,Appalachia Central,43378,46,104570,10.6777076791
4406545,2015,No. 28 Strip,Virginia,Wise,Active,Surface,Independent Producer Operator,Mine only,"Humphreys Enterprises, Inc.","P.O. Box 668, Norton, VA 24273",,Appalachia Central,169653,27,52502,12.0415104535
4406992,2015,Strip #12,Virginia,Wise,"Active, men working, not producing",Surface,Operating Subsidiary,Mine only,A & G Coal Corporation,"302 S. Jefferson St., Roanoke, VA 24011",,Appalachia Central,193101,52,113963,12.1709686471
4407001,2015,Strip #14,Virginia,Wise,"Active, men working, not producing",Surface,Independent Producer Operator,Mine only,A & G Coal Corporation,"302 South Jefferson Street, Roanoke, VA 24011",,Appalachia Central,2373,5,8702,7.77191025644
4407052,2015,D-10 Dorchester,Virginia,Wise,Active,Underground,Operating Subsidiary,Mine only,"Revelation Energy, Llc","P.O. Box 249, Stanville, KY 41659",,Appalachia Central,134852,55,98808,11.8119331598
4407081,2015,No. 2,Virginia,Wise,Permanently abandoned,Underground,Independent Producer Operator,Mine only,"Regent Allied Carbon Energy, I","P.O. Box 917, Abingdon, VA 24617",,Appalachia Central,64613,24,56304,11.0761709079
4407087,2015,D-6 North Fork,Virginia,Wise,Active,Underground,Operating Subsidiary,Mine only,"Revelation Energy, Llc","P.O. Box 249, Stanville, KY 41659",,Appalachia Central,451017,104,237989,13.0192603118
4407133,2015,No. 26 Strip,Virginia,Wise,Active,Surface,Independent Producer Operator,Mine only,Humphreys Enterprises Inc,"P.O. Box 668, Norton, VA 24273",,Appalachia Central,161975,26,51913,11.9951972813
4407137,2015,No. 2,Virginia,Wise,Active,Underground,Independent Producer Operator,Mine only,"Patriot Mining, Llc","P.O. Box 917, Abingdon, VA 24210",,Appalachia Central,234425,42,90528,12.3648909863
4407150,2015,D-7 Osaka,Virginia,Wise,"Active, men working, not producing",Underground,Operating Subsidiary,Mine only,"Revelation Energy, Llc","P.O. Box 249, Stanville, KY 41659",,Appalachia Central,210691,68,148515,12.2581478841
4407156,2015,#3,Virginia,Wise,"Active, men working, not producing",Underground,Independent Producer Operator,Mine only,Professional Miners Llc,"P.O. Box 728, Blountville, TN 37617",,Appalachia Central,67202,24,49344,11.115458288
4407160,2015,Preacher Creek Strip,Virginia,Wise,"Active, men working, not producing",Surface,Independent Producer Operator,Mine only,A & G Coal Corporation,"302 South Jefferson Street/Sui, Roanoake, VA 24011",,Appalachia Central,82981,29,43304,11.3263669449
4407284,2015,#2,Virginia,Wise,Active,Surface,Independent Producer Operator,Mine only,"Big D Enterprises, Inc","235 Marigold Lane, Coeburn, VA 24230",,Appalachia Central,2168,4,2054,7.68156036256
4604168,2015,Sentinel Mine,West Virginia (Northern),Barbour,Active,Underground,Independent Producer Operator,Mine only,Wolf Run Mining Company,"21550 Barbour County Hwy, Philippi, WV 26416",,Appalachia Northern,989058,253,564665,13.804508254
4609374,2015,Superior Highwall Miner 67r100,West Virginia (Northern),Barbour,Temporarily closed,Surface,Independent Producer Operator,Mine only,Thoroughbred Highwall Mining L,"P.O. Box 2268, Beckley, WV 25802",,Appalachia Northern,16498,5,4800,9.71099444042
4604670,2015,Hobet Mine,West Virginia (Southern),Boone,Active,Surface,Operating Subsidiary,Mine only,Erp Environmental Fund Inc,"P.O. Box 305, Madison, WV 25130",United Mine Workers Of America,Appalachia Central,1448301,153,433997,14.1859017033
4606618,2015,Gateway Eagle Mine,West Virginia (Southern),Boone,Active,Underground,Operating Subsidiary,Mine only,Rockwell Mining Llc,"P.O. Box 88, Wharton, WV 25208",United Mine Workers Of America,Appalachia Central,534064,120,272797,13.1882709609
4607938,2015,Black Castle Mining Co.,West Virginia (Southern),Boone,Active,Surface,Operating Subsidiary,Mine only,"Black Castle Mining Company, I","P.O. Box 189, Peytona, WV 25154",,Appalachia Central,1262917,177,411330,14.0489346826
4608384,2015,Seng Creek Powellton,West Virginia (Southern),Boone,"Active, men working, not producing",Underground,Operating Subsidiary,Mine only,Elk Run Coal Company Inc,"P.O. Box 457, Whitesville, WV 25209",,Appalachia Central,451705,117,265057,13.0207845909
4608637,2015,Campbells Creek No 10 Mine,West Virginia (Southern),Boone,"Active, men working, not producing",Underground,Operating Subsidiary,Mine only,Rockwell Mining Llc,"P.O. Box 57, Wharton, WV 25208",United Mine Workers Of America,Appalachia Central,335082,92,188788,12.722130557
4608645,2015,Twilight Mtr Surface Mine,West Virginia (Southern),Boone,"Active, men working, not producing",Surface,Independent Producer Operator,Mine only,Independence Coal Co.,"P.O. Box 210, Twilight, WV 25204",,Appalachia Central,10976,20,38127,9.30346634997
4608759,2015,North Eagle Mine,West Virginia (Southern),Boone,Active,Underground,Operating Subsidiary,Mine only,"Kanawha Eagle Mining, Llc","P.O. Box 189, Comfort, WV 25049",,Appalachia Central,628027,112,246259,13.3503384382
4608818,2015,Callisto Mine,West Virginia (Southern),Boone,Active,Surface,Independent Producer Operator,Mine only,Erp Environmental Fund Inc,"P.O. Box 305, Madison, WV 25130",,Appalachia Central,47457,7,15394,10.7675793169
4608921,2015,Surface Mine No. 7,West Virginia (Southern),Boone,"Active, men working, not producing",Surface,Independent Producer Operator,Mine only,"Cline & Son Stone & Gravel, In","P.O. Box 374, Gilbert, WV 25621",,Appalachia Central,65548,35,42288,11.0905379777
4609032,2015,Administrative Services Auger,West Virginia (Southern),Boone,"Active, men working, not producing",Surface,Independent Producer Operator,Mine only,Administrative Services Inc,"4200 Shamblin Run Road, Given, WV 25245",,Appalachia Central,1582,2,2022,7.36644514833
4609070,2015,Boone North No. 2 Surface Mine,West Virginia (Southern),Boone,Active,Surface,Independent Producer Operator,Mine only,"Raven Crest Contracting, Llc","1295 Ashford Hill Road, Ashford, WV 25009",,Appalachia Central,594908,71,144639,13.2961620507
4609086,2015,Black Stallion Ug Mine,West Virginia (Southern),Boone,"Active, men working, not producing",Underground,Independent Producer Operator,Mine only,Rockwell Mining Llc,"P.O. Box 57, Wharton, WV 25208",,Appalachia Central,169264,61,134106,12.0392149052
4609152,2015,Black Oak Mine,West Virginia (Southern),Boone,Active,Underground,Operating Subsidiary,Mine only,Rockwell Mining Llc,"P.O. Box 57, Wharton, WV 25208",United Mine Workers Of America,Appalachia Central,390411,118,258969,12.8749553094
4609163,2015,Roundbottom Powellton Deep Min,West Virginia (Southern),Boone,"Active, men working, not producing",Underground,Operating Subsidiary,Mine only,Elk Run Coal Company,"P.O. Box 457, Whitesville, WV 25209",,Appalachia Central,587250,148,338288,13.2832059025
4609258,2015,Peerless Rachel Mine,West Virginia (Southern),Boone,Active,Underground,Independent Producer Operator,Mine only,"Kanawha Eagle Mining, Llc","P.O. Box 189, Comfort, WV 25049",,Appalachia Central,755559,101,218492,13.5352131516
4609286,2015,Mine No 6,West Virginia (Southern),Boone,"Active, men working, not producing",Surface,Independent Producer Operator,Mine only,Coal River Mining Llc,"P.O. Box 79, Alum Creek, WV 25003",,Appalachia Central,217685,45,55366,12.2908043427
4609293,2015,Hunter Peerless Mine,West Virginia (Southern),Boone,"Active, men working, not producing",Underground,Operating Subsidiary,Mine only,Elk Run Coal Company,"P.O. Box 457, Whitesville, WV 25209",,Appalachia Central,840641,101,247086,13.641919975
4609379,2015,Long Flame No. 3,West Virginia (Southern),Boone,"Active, men working, not producing",Surface,Independent Producer Operator,Mine only,Long Flame Coal Corp,"P.O. Box 3311, Charleston, WV 25333",,Appalachia Central,139302,19,42475,11.8443995172
4604236,2015,Maple Eagle No. 1 Mine,West Virginia (Southern),Fayette,Active,Underground,Independent Producer Operator,Mine only,Seminole Coal Resources Llc,"1345 Elk Ridge Road, Powellton, WV 25161",,Appalachia Central,307048,67,130932,12.6347593661
4607058,2015,Huffman Surface Mine No 1 & Sy,West Virginia (Southern),Fayette,"Active, men working, not producing",Surface,Independent Producer Operator,Mine only,Seminole Coal Resources Llc,"1345 Elk Ridge Road, Elk Ridge, WV 25161",,Appalachia Central,383999,35,79345,12.8583952274
4607491,2015,S-7 Surface Mine,West Virginia (Southern),Fayette,"Active, men working, not producing",Surface,Independent Producer Operator,Mine only,"Revelation Energy, Llc","1051 Main Street, Suite 100, Milton, WV 25541",,Appalachia Central,40196,18,10398,10.6015227672
4608625,2015,Kingston No 1,West Virginia (Southern),Fayette,Active,Underground,Operating Subsidiary,Mine only,"Kingston Mining, Inc.","600 Resource Drive, Scarbro, WV 25917",,Appalachia Central,378662,129,290600,12.8443992656
4608932,2015,Kingston No. 2,West Virginia (Southern),Fayette,Active,Underground,Operating Subsidiary,Mine only,"Kingston Mining, Inc.","600 Resource Drive, Scarbro, WV 25917",,Appalachia Central,398460,148,344380,12.8953623958
4609054,2015,Republic Energy,West Virginia (Southern),Fayette,Active,Surface,Operating Subsidiary,Mine only,"Republic Energy, Inc","4101 Slate Drive, Scarbro, WV 25917",,Appalachia Central,1201310,148,357161,13.998923186
4609369,2015,Bismarck  Mine,West Virginia (Northern),Grant,Temporarily closed,Underground,Independent Producer Operator,Mine only,Vindex Energy Corp.,"265 Glass Drive, Mountain Lake, MD 21550",,Appalachia Northern,51431,19,17217,10.8479963825
4607376,2015,Lost Flat Surface Mine,West Virginia (Southern),Greenbrier,"Active, men working, not producing",Surface,Independent Producer Operator,Mine only,"South Fork Coal Company, Llc","1295 Ashford Hill Road, Ashford, WV 25009",,Appalachia Central,63665,9,14554,11.06139024
4609154,2015,Pocahontas Mine,West Virginia (Southern),Greenbrier,"Active, men working, not producing",Underground,Independent Producer Operator,Mine only,Greenbrier Minerals Llc,"P.O. Box 190, Leivasy, WV 26676",,Appalachia Central,220734,72,199679,12.3047136357
4609172,2015,Mountaineer Pocahontas No 1 Mi,West Virginia (Southern),Greenbrier,"Active, men working, not producing",Underground,Operating Subsidiary,Mine only,Greenbrier Minerals Llc,"P.O. Box O, Rupert, WV 25984",,Appalachia Central,120890,44,125002,11.7026363202
4609415,2015,Lost Flats Highwall Miner,West Virginia (Southern),Greenbrier,Temporarily closed,Surface,Independent Producer Operator,Mine only,"Bundy Auger Mining, Inc.","2005 Webster Road, Summersville, WV 26651",,Appalachia Central,142161,6,13480,11.8647154971
4609448,2015,Blue Knob Surface Mine,West Virginia (Southern),Greenbrier,"Active, men working, not producing",Surface,Independent Producer Operator,Mine only,"South Fork Coal Co., Llc","1295 Ashford Hill Road, Ashford, WV 25009",,Appalachia Central,101520,31,72137,11.5280111024
4609473,2015,No. 1 Surface Mine,West Virginia (Southern),Greenbrier,Active,Surface,Independent Producer Operator,Mine only,"Princess Polly Anna Coal, Inc.","P.O. Box 1624, Lewisburg, WV 24901",,Appalachia Central,140325,18,45979,11.8517164398
4609490,2015,Pollock Knob Surface Mine,West Virginia (Southern),Greenbrier,Active,Surface,Independent Producer Operator,Mine only,"Greenbrier Minerals, Llc","P.O. Box G, Rupert, WV 25984",,Appalachia Central,127319,17,51992,11.7544510271
4602737,2015,Nancy,West Virginia (Northern),Harrison,Temporarily closed,Surface,Independent Producer Operator,Mine only,Ten-A-Coal Company,"Rte 4, Box 253, Clarksburg, WV 26301",,Appalachia Northern,3163,4,4682,8.05927622331
4609060,2015,No. 4 Mine,West Virginia (Northern),Harrison,Temporarily closed,Underground,Operating Subsidiary,Mine only,Wolf Run Mining Company,"P.O. Box 549, Deslow, WV 26531",,Appalachia Northern,130158,69,53612,11.7765043761
4605437,2015,American Eagle Mine,West Virginia (Southern),Kanawha,Active,Underground,Independent Producer Operator,Mine only,Panther Creek Mining Llc,"P.O. Box 99, Dawes, WV 25054",,Appalachia Central,1859734,408,851002,14.4359440247
4607178,2015,Samples Surface Mine,West Virginia (Southern),Kanawha,Active,Surface,Operating Subsidiary,Mine only,Panther Creek Mining Llc,"100 Toms Fork Road, Eskdale, WV 25075",,Appalachia Central,1587389,186,429144,14.277601086
4608849,2015,Dry Branch Surface No 1,West Virginia (Southern),Kanawha,"Active, men working, not producing",Surface,Independent Producer Operator,Mine only,Pritchard Mining Company Inc,"P.O. Box 3311, Charleston, WV 25333",,Appalachia Central,112819,20,46231,11.6335400436
4608899,2015,Wildcat Surface Mine,West Virginia (Southern),Kanawha,"Active, men working, not producing",Surface,Independent Producer Operator,Mine only,"Award Development, Llc","3421 Springlake Drive, Lexington, KY 40517",,Appalachia Central,47257,7,18803,10.7633560701
4608906,2015,S11 Keystone Surface Mine,West Virginia (Southern),Kanawha,"Active, men working, not producing",Surface,Independent Producer Operator,Mine only,"Revelation Energy, Llc","1051 Main Street, Milton, WV 25541",,Appalachia Central,38394,5,8411,10.5556564764
4609153,2015,Samples Mine Highwall Miner,West Virginia (Southern),Kanawha,Active,Surface,Operating Subsidiary,Mine only,Panther Creek Mining Llc,"100 Toms Fork Road, Eskdale, WV 25075",,Appalachia Central,146374,12,29725,11.8939202691
4609170,2015,Four Mile Surface Mine No 2,West Virginia (Southern),Kanawha,Active,Surface,Independent Producer Operator,Mine only,Long Flame Coal Corp,"13905 Maccorkle Ave, Suite 200, Chesapeake, WV 25315",,Appalachia Central,472442,61,149596,13.0656702671
4609221,2015,Slabcamp,West Virginia (Southern),Kanawha,Active,Underground,Operating Subsidiary,Mine only,Mammoth Coal Co.,"P.O. Box 150, Cannelton, WV 25036",,Appalachia Central,947915,118,265761,13.7620201148
4609230,2015,Winchester  Ug Mine,West Virginia (Southern),Kanawha,Active,Underground,Operating Subsidiary,Mine only,Panther Creek Mining Llc,"P.O. Box 100, Eskdale, WV 25075",,Appalachia Central,656909,114,253699,13.3953007795
4609285,2015,Briar Mountain Surface Mine,West Virginia (Southern),Kanawha,"Active, men working, not producing",Surface,Independent Producer Operator,Mine only,Ed Coal Inc,"P.O. Box 726, Ceredo, WV 25507",,Appalachia Central,313031,34,66503,12.6540575062
4609296,2015,Mine No. 2,West Virginia (Southern),Kanawha,"Active, men working, not producing",Underground,Independent Producer Operator,Mine only,Selah Corporation,"P.O. Box 1375, Gilbert, WV 25261",,Appalachia Central,319054,46,100014,12.6731156464
4609297,2015,Blue Creek No. 1 Ug Mine,West Virginia (Southern),Kanawha,Active,Underground,Independent Producer Operator,Mine only,"Blue Creek Mining, Llc","P.O. Box 366, Tad, WV 25201",,Appalachia Central,1156328,137,285529,13.960760025
4407041,2015,Appalachian Highwall Mtn Laure,West Virginia (Southern),Logan,"Active, men working, not producing",Surface,Contractor,Mine only,"Appalachian Highwall Mining, L","P.O. Box 708, Salyersville, KY 41465",,Appalachia Central,47398,5,6213,10.7663353127
4606750,2015,Eagle Creek No 5 Mine,West Virginia (Southern),Logan,"Active, men working, not producing",Surface,Independent Producer Operator,Mine only,Eagle Creek Mining Llc,"P.O. Box 1200, Robinson Cree, KY 41560",,Appalachia Central,20977,7,18112,9.9511818784
4608249,2015,Surface No 1,West Virginia (Southern),Logan,"Active, men working, not producing",Surface,Independent Producer Operator,Mine only,"Stollings Trucking Co., Inc.","P.O. Box 328, Mount Gay, WV 25637",,Appalachia Central,21839,11,18093,9.99145264126
4608636,2015,No. 2,West Virginia (Southern),Logan,"Active, men working, not producing",Underground,Independent Producer Operator,Mine only,Rockhouse Creek Development Ll,"P.O. Box 1389, Gilbert, WV 25621",,Appalachia Central,112763,49,116823,11.6330435501
4608789,2015,Trace Fork Surface Mine,West Virginia (Southern),Logan,"Active, men working, not producing",Surface,Operating Subsidiary,Mine only,Highland Mining Company,"P.O. Box 1116, Holden, WV 25625",,Appalachia Central,31487,8,15824,10.3573300412
4608801,2015,Aracoma Alma Mine #1,West Virginia (Southern),Logan,Active,Underground,Operating Subsidiary,Mine only,Aracoma Coal Company Inc,"P.O. Box 1120, Holden, WV 25625",,Appalachia Central,871784,189,445445,13.6782969658
4608802,2015,Hernshaw Mine,West Virginia (Southern),Logan,Active,Underground,Operating Subsidiary,Mine only,Aracoma Coal Company Inc,"P.O. Box 1120, Holden, WV 25625",,Appalachia Central,383038,79,174932,12.85588948
4608838,2015,Superior Surface Mine,West Virginia (Southern),Logan,Active,Surface,Independent Producer Operator,Mine only,Highland Mining Company,"P.O. Box 1098, Holden, WV 25625",,Appalachia Central,102087,20,47200,11.5335806699
4608917,2015,Snap Creek No 1 Surface,West Virginia (Southern),Logan,Permanently abandoned,Surface,Independent Producer Operator,Mine only,Chafin Branch Coal Co Llc,"P.O. Box 1389, Gilbert, WV 25621",,Appalachia Central,122704,9,21996,11.71753023
4608939,2015,Guyan Mine,West Virginia (Southern),Logan,Active,Surface,Operating Subsidiary,Mine only,Erp Environmental Fund Inc,"P.O. Box 305, Madison, WV 25130",United Mine Workers Of America,Appalachia Central,199947,23,61207,12.2058076104
4608973,2015,Wv-3 Surface Mine,West Virginia (Southern),Logan,Active,Surface,Independent Producer Operator,Mine only,Kentucky Fuel Corporation,"P.O. Box 1085, Beckley, WV 25802",,Appalachia Central,131427,26,29703,11.7862068434
4608984,2015,Coal-Mac Inc Holden #22 Surfac,West Virginia (Southern),Logan,Active,Surface,Operating Subsidiary,Mine only,Phoenix Coal-Mac Mining Inc,"P.O. Box 1050, Holden, WV 25625",,Appalachia Central,2259286,242,544601,14.6305593921
4609029,2015,Mountaineer Ii Mine,West Virginia (Southern),Logan,Active,Underground,Operating Subsidiary,Mine only,Mingo Logan Coal Company,"P.O. Box E, Sharples, WV 25183",,Appalachia Central,1923968,338,792895,14.4699002781
4609047,2015,Daniel Hollow,West Virginia (Southern),Logan,"Active, men working, not producing",Surface,Independent Producer Operator,Mine only,Eagle Creek Mining Llc,"P.O. Box 1200, Robinson Cree, KY 41560",,Appalachia Central,37187,2,1903,10.5237145168
4609089,2015,Camp Branch Mine,West Virginia (Southern),Logan,Active,Surface,Independent Producer Operator,Mine only,Rum Creek Coal Sales,"P.O. Box 1096, Holden, WV 25625",,Appalachia Central,30870,10,7991,10.3375401175
4609101,2015,Toney Fork Surface Mine,West Virginia (Southern),Logan,Active,Surface,Operating Subsidiary,Mine only,"Greenbrier Minerals, Llc","P.O. Box 446, Man, WV 25635",,Appalachia Central,569642,47,120527,13.2527633723
4609174,2015,Spruce No. 1 Mine,West Virginia (Southern),Logan,Active,Surface,Independent Producer Operator,Mine only,Eagle Creek Mining Llc,"P.O. Box 1200, Robinson, KY 41560",,Appalachia Central,311018,27,70112,12.6476060673
4609204,2015,Reylas Surface Mine,West Virginia (Southern),Logan,Active,Surface,Operating Subsidiary,Mine only,Highland Mining Company,"P.O. Box 1098, Holden, WV 25625",,Appalachia Central,863602,94,207584,13.6688672935
4609217,2015,Powellton #1 Mine,West Virginia (Southern),Logan,Active,Underground,Operating Subsidiary,Mine only,"Greenbrier Minerals, Llc","P.O. Box 446, Man, WV 25635",,Appalachia Central,764985,182,445013,13.5476115048
4609294,2015,Washington Mine,West Virginia (Southern),Logan,Active,Underground,Independent Producer Operator,Mine only,"Hampden Coal, Llc","P.O. Box 1389, Gilbert, WV 25621",,Appalachia Central,260817,55,98546,12.471574291
4609361,2015,Cedar Grove #2 Mine,West Virginia (Southern),Logan,Active,Underground,Independent Producer Operator,Mine only,Aracoma Coal Company,"P.O. Box 1098, Holden, WV 25625",,Appalachia Central,468037,77,171059,13.0563026316
4609383,2015,Mine No 1,West Virginia (Southern),Logan,"Active, men working, not producing",Underground,Independent Producer Operator,Mine only,Appalachian Mining And Reclama,"1316 Porter Road, Catlettsburg, KY 41129",,Appalachia Central,27069,24,29879,10.2061444407
1518890,2015,Southeastern Auger No. 1,West Virginia (Southern),Mcdowell,Temporarily closed,Surface,Independent Producer Operator,Mine only,Southeastern Coal Inc.,"342 Chadwick Dr, Tazewell, VA 24651",,Appalachia Central,9702,2,865,9.18008732881
4602380,2015,Bishop Impoundment Area,West Virginia (Southern),Mcdowell,"Active, men working, not producing",Surface,Independent Producer Operator,Mine only,"Chestnut Land Holdings, Llc","818 North Eisenhower Drive, Beckley, WV 25801",,Appalachia Central,6850,18,33030,8.83200393126
4605741,2015,Low Gap Surface Mine,West Virginia (Southern),Mcdowell,Active,Surface,Independent Producer Operator,Mine only,"Extra Energy, Inc.","P.O. Box 10, Bishop, VA 24604",,Appalachia Central,59260,11,25385,10.9896898211
4606265,2015,Sewell Mine B,West Virginia (Southern),Mcdowell,Active,Underground,Independent Producer Operator,Mine only,"Raw Coal Mining Company, Inc.","356 South College Ave., Bluefield, VA 24605",,Appalachia Central,90468,35,76124,11.412751476
4606843,2015,No 2 Mine,West Virginia (Southern),Mcdowell,"Active, men working, not producing",Underground,Independent Producer Operator,Mine only,Sally Ann Coal Company Inc,"P.O. Box 770, Bluefield, WV 24701",,Appalachia Central,39194,12,30031,10.5762789528
4607366,2015,No 1,West Virginia (Southern),Mcdowell,Active,Underground,Independent Producer Operator,Mine only,Sally Ann Coal Company Inc,"P.O. Box 770, Bluefield, WV 24701",,Appalachia Central,25139,11,26923,10.1321757041
4608131,2015,Mine No. 35,West Virginia (Southern),Mcdowell,"Active, men working, not producing",Underground,Independent Producer Operator,Mine only,"Xmv, Inc.","640 Clover Dew Dairy Road, Princeton, WV 24740",,Appalachia Central,106884,27,62183,11.5794994132
4608419,2015,Mine No. 3,West Virginia (Southern),Mcdowell,"Active, men working, not producing",Underground,Independent Producer Operator,Mine only,"Resurrection Coal Company, Inc","P.O. Box 480, Iaeger, WV 24844",,Appalachia Central,12349,10,13187,9.42133036712
4608646,2015,Mine No 3,West Virginia (Southern),Mcdowell,Temporarily closed,Underground,Independent Producer Operator,Mine and Preparation Plant,Rock N Roll Coal Company Inc,"4641 Greenbrier Mtn. Rd., Panther, WV 24872",,Appalachia Central,1052,5,4344,6.9584483933
4608647,2015,Eckman Surface Mine,West Virginia (Southern),Mcdowell,Active,Surface,Independent Producer Operator,Mine only,"Extra Energy, Inc.","P.O. Box 10, Bishop, VA 24604",,Appalachia Central,614934,90,214466,13.329270224
4608955,2015,Mine No. 2,West Virginia (Southern),Mcdowell,Temporarily closed,Underground,Independent Producer Operator,Mine only,"Resurrection Coal Company, Inc","P.O. Box 269, Jolo, WV 24850",,Appalachia Central,657,11,2289,6.48768401848
4609007,2015,Red Ash Highwall Miner,West Virginia (Southern),Mcdowell,"Active, men working, not producing",Surface,Independent Producer Operator,Mine only,"Bundy Auger Mining, Inc.","2005 Webster Rd, Summersville, WV 26651",,Appalachia Central,91009,9,17450,11.4187136817
4609066,2015,Cucumber Mine,West Virginia (Southern),Mcdowell,"Active, men working, not producing",Underground,Independent Producer Operator,Mine only,"Brooks Run South Mining, Llc","208 Business Street, Beckley, WV 25801",,Appalachia Central,1451,9,8760,7.28000825288
4609069,2015,Mine No. 6,West Virginia (Southern),Mcdowell,Temporarily closed,Underground,Independent Producer Operator,Mine only,"Darty Leasing, Inc.","P.O. Box 419, Iaeger, WV 24844",,Appalachia Central,44242,23,34827,10.6974298431
4609093,2015,Mine No. 7,West Virginia (Southern),Mcdowell,"Active, men working, not producing",Underground,Independent Producer Operator,Mine and Preparation Plant,"Rock N Roll Coal Company, Inc.","4641 Greenbrier Mtn Rd, Panther, WV 24872",,Appalachia Central,12395,25,32178,9.42504844447
4609100,2015,Mountain Fork No 2,West Virginia (Southern),Mcdowell,"Active, men working, not producing",Underground,Independent Producer Operator,Mine only,C & A Coal Company,"P.O. Box 1030, Bluefield, VA 24605",,Appalachia Central,33463,12,21207,10.4181956298
4609257,2015,Johnnycake Mine No. 1,West Virginia (Southern),Mcdowell,Temporarily closed,Underground,Independent Producer Operator,Mine only,"Miracle Mining, Llc","P.O. Box 142, Justice, WV 24851",,Appalachia Central,42353,22,44603,10.6537945358
4609261,2015,Mine No. 39,West Virginia (Southern),Mcdowell,Active,Underground,Independent Producer Operator,Mine only,"Xmv, Inc.","640 Clover Dew Dairy Road, Princeton, WV 24740",,Appalachia Central,139079,43,97331,11.842797396
4609298,2015,Mine No. 40,West Virginia (Southern),Mcdowell,Temporarily closed,Underground,Independent Producer Operator,Mine only,"Xmv, Inc.","640 Clover Dew Dairy Road, Princeton, WV 24740",,Appalachia Central,142118,43,99232,11.8644129774
4609348,2015,Horse Creek No 1,West Virginia (Southern),Mcdowell,"Active, men working, not producing",Underground,Operating Subsidiary,Mine only,"Brooks Run South Mining, Llc","208 Business Street, Beckley, WV 25801",,Appalachia Central,163131,64,143754,12.002308838
4609378,2015,Mine No. 42,West Virginia (Southern),Mcdowell,Active,Underground,Independent Producer Operator,Mine only,"Xmv, Inc.","640 Clover Dew Dairy Road, Princeton, WV 24740",,Appalachia Central,307771,93,215353,12.6371112789
4609386,2015,Quarry No 2,West Virginia (Southern),Mcdowell,Permanently abandoned,Surface,Independent Producer Operator,Mine only,"Gmax Quarry, Inc.","3324 Pennsylvania Ave, Suite B, Charleston, WV 25302",,Appalachia Central,6497,5,7690,8.77909581088
4609387,2015,Lower War Eagle Mine,West Virginia (Southern),Mcdowell,"Active, men working, not producing",Underground,Operating Subsidiary,Mine only,"Brooks Run South Mining, Llc","208 Business Street, Beckley, WV 25801",,Appalachia Central,252386,63,128660,12.4387149406
4609395,2015,Dry Branch Surface Mine,West Virginia (Southern),Mcdowell,Active,Surface,Independent Producer Operator,Mine only,"Extra Energy, Inc.","P.O. Box 10, Bishop, VA 24604",,Appalachia Central,246050,41,107603,12.4132900463
4609426,2015,Garland Surface Mine,West Virginia (Southern),Mcdowell,"Active, men working, not producing",Surface,Independent Producer Operator,Mine only,Eagle Creek Mining Llc,"P.O. Box 328, Mount Gay, WV 25637",,Appalachia Central,1754,7,2315,7.46965417293
4609441,2015,Switchback Loadout,West Virginia (Southern),Mcdowell,Active,Surface,Independent Producer Operator,Mine only,Star Services Llc,"P.O. Box 1363, Princeton, WV 24740",,Appalachia Central,25664,5,12476,10.1528445107
4609455,2015,Sewell Mine R,West Virginia (Southern),Mcdowell,"Active, men working, not producing",Underground,Independent Producer Operator,Mine only,"Raw Coal Mining Company, Inc.","356 South College Avenue, Bluefield, VA 24605",,Appalachia Central,56751,13,27428,10.9464285563
4609477,2015,Tea Branch Surface Mine,West Virginia (Southern),Mcdowell,"Active, men working, not producing",Surface,Independent Producer Operator,Mine only,"Extra Energy, Inc.","640 Clover Dew Dairy Road, Princeton, WV 24740",,Appalachia Central,7853,2,1220,8.96865090337
4609480,2015,Skyway Iii Mine,West Virginia (Southern),Mcdowell,"Active, men working, not producing",Surface,Independent Producer Operator,Mine only,"Skyway Strip, Inc.","356 S. College Ave, Bluefield, VA 24605",,Appalachia Central,72646,18,44072,11.193353609
4609484,2015,Newhall Surface Mine No. 2,West Virginia (Southern),Mcdowell,"Active, men working, not producing",Surface,Independent Producer Operator,Mine only,Little Seam Mining Co.,"P.O. Box 25, Thorpe, WV 24888",,Appalachia Central,53170,10,20332,10.8812496065
4609496,2015,Mine No. 43,West Virginia (Southern),Mcdowell,Active,Underground,Independent Producer Operator,Mine only,"Xmv, Inc.","640 Clover Dew Dairy Road, Princeton, WV 24740",,Appalachia Central,15490,31,13825,9.64794993341
